a adir peso a	نزن ، سنگيني ، سنگ وزنه ، چيز سنگين ، سنگين کردن ، بار کردن
encerrar	دورگرفتن ، احاطه کردن ، حلقه زدن ، دورچيزي گشتن ، دربرداشتن ، درميان گذاشتن ، در جوف قرار دادن ، به پيوست فرستادن ، حصار يا چينه کشيدن دور ، فرا گرفتن ، محاصره کردن ، احاطه شدن ، احاطه
enchilada	کيک ذرت محتوي گوشت و گوجه فرهنگي وادويه
enchufar	بستن ، وصل کردن
enchufe	دو شاخه ، حفره ، جا ، خانه ، کاسه ، گوده ، حدقه ، جاي شمع (درشمعدان) ، سرپيچ ، کاسه چشم ، در حدقه ياسرپيچ قرار دادن
enciclopdico	جامع ، دايره المعارفي
enciclopedia	دايره المعارف ، دايره العلوم ، دانش جنگ
encima	در بالا ، بالا ي ، بالا ي سر ، نام برده ، بالا تر ، برتر ، مافوق ، واقع دربالا ، سابق الذکر ، مذکوردرفوق
encima	در بالا ، بالا ي ، بالا ي سر ، نام برده ، بالا تر ، برتر ، مافوق ، واقع دربالا ، سابق الذکر ، مذکوردرفوق ، بالا ي ، روي ، بالا ي سر ، بر فراز ، ان طرف ، درسرتاسر ، دربالا ، بسوي ديگر ، متجاوز از ، بالا يي ، رويي ، بيروني ، شفا يافتن ، پايان يافتن ، به انتها رسيدن ، پيشوندي بمعني زيادو زياده و بيش
enclavar	ناخن ، سم ، چنگال ، چنگ ، ميخ ، ميخ سرپهن ، گل ميخ ، با ميخ کوبيدن ، با ميخ الصاق کردن ، بدام انداختن ، قاپيدن ، زدن ، کوبيدن ، گرفتن
enclave	ناحيه اي که کشور بيگانه دور انرا گرفته باشد ، ناحيه ايکه حکومت کشورهاي بيگانه انرا کاملا احاطه کرده باشد ، تحت محاصره
enclenque	نازک ، سست ، نحيف ، شکننده ، زودگذر ، سست در برابر وسوسه شيطاني ، گول خور ، بي مايه
encoger	چروک شدن ، جمع شدن ، کوچک شدن ، عقب کشيدن ، اب رفتن (پارچه) ، شانه خالي کردن از
encogerse	چروک شدن ، جمع شدن ، کوچک شدن ، عقب کشيدن ، اب رفتن (پارچه) ، شانه خالي کردن از
encomendar	سپردن ، واگذارکردن ، بامانت سپردن
encontrar	رويارويي ، روياروي شدن ، برخورد ، روبروشدن ، مواجه شدن با ، مصادف شدن با ، دست بگريبان شدن با ، مواجهه ، تصادف ، پيدا کردن ، يافتن ، جستن ، تشخيص دادن ، کشف کردن ، پيدا کردن ، چيز يافته ، مکشوف ، يابش ، مکان يابي کردن ، قرار دادن ، تقاطع ، اشتراک ، ملا قات کردن ، مواجه شدن ، خال ، نقطه ، لک ، موضع ، بجا اوردن
encontrarse con	رويارويي ، روياروي شدن ، برخورد ، روبروشدن ، مواجه شدن با ، مصادف شدن با ، دست بگريبان شدن با ، مواجهه ، تصادف ، تقاطع ، اشتراک ، ملا قات کردن ، مواجه شدن
encorvado	علف نيزار ، علف بوريا ، علف شبيه ني ، سرازيري ، سربالا يي ، نشيب ، خميدگي ، خم ، خم شده ، منحني
encorvar	خميدن ، خمش ، زانويه ، خميدگي ، شرايط خميدگي ، زانويي ، گيره ، خم کردن ، کج کردن ، منحرف کردن ، تعظيم کردن ، دولا کردن ، کوشش کردن ، بذل مساعي کردن ، خم کردن ، پيچ دادن ، سيم نرم خم شو
encorvarse	خميدن ، خمش ، زانويه ، خميدگي ، شرايط خميدگي ، زانويي ، گيره ، خم کردن ، کج کردن ، منحرف کردن ، تعظيم کردن ، دولا کردن ، کوشش کردن ، بذل مساعي کردن
encrucijada	دوراهي ، محل تقاطع ، عبور ، نقطه اتصال ، اتصال ، برخوردگاه
encuadernacin	انقياد ، جلد
encuadernador	اهرم جعبه ماکو ، الياف پشم که بهم پيوسته ونخ پشم را تشکيل ميدهد ، شکم بند زنان (پس از وضع حمل) ، رسيد بيعانه ، صاحف ، بند
encuentro	رويارويي ، روياروي شدن ، برخورد ، روبروشدن ، مواجه شدن با ، مصادف شدن با ، دست بگريبان شدن با ، مواجهه ، تصادف ، جلسه ، نشست ، انجمن ، ملا قات ، ميتينگ ، اجتماع ، تلا قي ، همايش
encuerado	زبر ، خشن ، ناصاف ، ناهموار ، ژنده ، کهنه
encuesta	تحقيق ، خبر گيري ، پرسش ، بازجويي ، رسيدگي ، سلوال ، استعلا م ، جستار ، تحقيق ، رسيدگي ، راي جويي ، پهنه ، راي ، اخذ راي دسته جمعي ، تعداد اراء اخذ اراء (معمولا بصورت جمع) ، فهرست نامزدهاي انتخاباتي ، مراجعه به اراء عمومي ، راي دادن يا اوردن ، راس کلا ه ، پيمايش ، زمينه يابي ، بازديد کردن ، مميزي کردن ، مساحي کردن ، پيمودن ، بررسي کردن ، بازديد ، مميزي ، براورد ، نقشه برداري ، بررسي ، مطالعه مجمل ، برديد
encurtido	ترشي ، سرکه ، خيارترشي ، وضعيت دشوار ، ترشي انداختن
end mico	مختص يک ديار ، بومي ، بيماري همه گيربومي ، مخصوص اب و هواي يک شهر يا يک کشور
endeble	ضغيف ، کم زور ، ناتوان ، عاجز ، سست ، نحيف
endecha	نوحه ، سرود عزا ، نوحه سرايي ، سرود عزا سرودن
enderezarse	راست کردن ، درست کردن ، مرتب کردن
endeudado	مديون ، مرهون ، زير بار منت ، بدهکار ، مديون ، مرهون ، رهين منت ، ممنون
endosar	پشت نويس کردن ، ظهرنويسي کردن ، درپشت سندنوشتن ، امضا کردن ، صحه گذاردن ، نشان ، نشانه ، علا مت ، اثر ، صورت ، ايت ، تابلو ، اعلا ن ، امضاء کردن ، امضاء ، نشان گذاشتن ، اشاره کردن
endoso	ظهر نويسي ، امضا ، موافقت ، تاييد ، امضاء ، دستينه ، صحه ، توشيح ، امضاء کردن
endrino	سورتمه ، غلتک ، چکش اهنگري ، پتک ، پتک زدن ، سورتمه راندن ، درشکه سورتمه ، سورتمه راندن
endulzar	شيرين کردن ، شيرين شدن ، ملا يم کردن
endurecer	کيک ، قالب ، قرص ، قالب کردن ، بشکل کيک دراوردن ، سخت کردن ، تبديل به جسم جامد کردن ، مشکل کردن ، سخت شدن ، ماسيدن ، با قشر و پوست پوشاندن ، داراي پوشش سخت کردن ، قشر تشکيل دادن ، 
enebro	پيرو ، سرو کوهي
eneldo	شود ، شويد ، عطرملا يم
enemigo	دشمن ، عدو ، خصم ، دشمن کردن ، دشمن ، عدو ، مخالف ، ضد ، منافي ، مضر ، حريف ، دشمن ، خصومت اميز ، متخاصم ، ضد
enemistarse con	مخالف کردن ، دشمن کردن
energ a	انرژي ، قدرت ، توان ، برق ، مزه ، رغبت ، ميل ، خوشمزه کردن
energia	انرژي
energizar	نيرودادن ، قوت دادن(به) تشجيع کردن
energtico	پرتکاپو ، کارمايه اي ، جدي ، کاري ، فعال ، داراي انرژي
enero	ژانويه ، اولين ماه سال مسيحي
enfadado	اوقات تلخ ، رنجيده ، خشمناک ، دردناک ، قرمز شده ، ورم کرده ، دژم ، براشفته ، صليب,خاج,حد وسط,ممزوج,اختلاف,تقلب,قلم کشيدن بر روي,گذشتن,عبور دادن,مصادف شدن,قطع کردن,خلاف ميل کسي رفتار کردن,پيودن زدن
enfadar	براشفتگي ، خشم ، غضب ، خشمگين کردن ، غضبناک کردن ، دلخورکردن ، ازردن ، رنجاندن ، اذيت کردن ، بستوه اوردن ، خشمگين کردن ، تحريک کردن ، مزاحم شدن ، .=عمالفنء  ، ازردن ، رنجاندن ، رنجه دادن ، خشمگين کردن
enfatizar	باقوت تلفظ کردن ، تاييد کردن (در) ، اهميت دادن ، نيرو دادن به
enfermedad	بيماري مزمن ، درد ، ناراحتي ، ناخوشي ، مرض ، علت ، دچارعلت کردن ، مرض ، ناخوشي ، بيماري ، کسالت ، شرارت ، بدي ، ناخوشي ، فاسد شدگي ، بيماري ، مرض
enfermer a	درمانگاه يا بيمارستان کوچک ، درمانگاه ، اسايشگاه
enfermera	پرستار ، دايه ، مهد ، پرورشگاه ، پروراندن ، پرستاري کردن ، شير خوردن ، باصرفه جويي يا دقت بکار بردن
enfermizo	غلط ، ناسالم ، ناخوش ، نادرست ، ناصحيح
enfermo	ناخوش ، رنجور ، سوء ، خراب ، خطر ناک ، ناشي ، مشکل ، سخت,بيمار ، بد ، زيان اور ، ببدي ، بطور ناقص ، از روي بدخواهي و شرارت ، غير دوستانه ، زيان ، ناخوش ، بيمار ، ناساز ، ناتندرست ، مريض ، مريض شدن ، کيش کردن ، جستجوکردن ، علا مت چاپي بمعني عمدا چنين نوشته شده ، برانگيختن
enfisema	نفخ ، اتساع و بزرگي عضوي در اثر گاز يا هوا ، باد(درعضوي از بدن) ، امفيزم
enfocar	نقطه تقاطع ، کانون ، کانون عدسي ، فاصله کانوني ، قطب ، مرکز ، مترکز کردن ، بکانون اوردن ، ميزان کردن ، رنگي که براي زيبايي پوست بکار ميرود ، نما ، کتانجک ، خس دريايي ، سرخاب ماليدن
enfoque	مشي ، نزديک شدن
enfrentarse con	صورت ، نما ، روبه ، مواجه شدن
enfrente	علا ءم رياضي (مثل ض و +) ، روکش ، نما ، رويه ، روبرو ، مقابل ، ضد ، وارونه ، از روبرو ، عکس قضيه
enfriar	سردکردن ، خنک شدن ، سرما ، خنکي ، چايمان ، مايه دلسردي ، نااميد ، مايوس ، خنک ، خنک کردن
enftico	موکد ، تاکيد شده ، باقوت تلفظ شده
enfurecer	خشمگين کردن ، عصباني کردن ، اتشي کردن ، بسيار خشمگين کردن ، ديوانه کردن ، عصباني کردن ، ديوانه شدن
enga o	فريب ، حيله ، خدعه ، حيله ، مکر ، دستان و تزوير ، تلبيس ، روباه صفتي ، خيانت ، دورويي ، شوخي فريب اميز ، گول زدن ، دست انداختن ، حيله ، نيرنگ ، خدعه ، شعبده بازي ، حقه ، لم ، رمز ، فوت وفن ، حيله زدن ، حقه بازي کردن ، شوخي کردن
engaar	فريب خوردن ، گول زدن ، اغفال کردن ، توپ زدن ، حريف را از ميدان درکردن ، توپ ، قمپز ، چاخان ، سراشيب ، پرتگاه ، ادم متقلب وفريبنده ، فريب ، گول ، فريب دادن ، خدعه کردن ، گول زدن ، جر زدن ، فريفتن ، فريب دادن ، گول زدن ، اغفال کردن ، مغبون کردن ، نادان ، احمق ، ابله ، لوده ، دلقک ، مسخره ، گول زدن ، فريب دادن ، دست انداختن ، ياعو ، مرغ نوروزي ، نوعي رنگ خاکستري کمرنگ ، حريصانه خوردن ، بلعيدن ، حفر کردن ، ادم ساده لوح و زود باور ، گول ، گول زدن ، مغبون کردن ، گود کردن
